Created on 06/20/2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High/2018,Low,Close,Volume From,Volume To
07/25/2015,LTCUSD,4.5,5.04,4.46,4.47,415.01,1983.37
07/24/2015,LTCUSD,3.5,4.8,3.5,4.5,185.96,812.04
07/23/2015,LTCUSD,3.89,3.89,3.5,3.5,300.0,1067.89
07/22/2015,LTCUSD,4,4,3.89,3.89,500.0,1944.92
07/21/2015,LTCUSD,3.62,4,3.62,4,82.23,321.13
07/20/2015,LTCUSD,3.62,3.62,3.62,3.62,0.0,0.0
07/19/2015,LTCUSD,3.93,4,3.6,3.62,117.52,425.88
07/18/2015,LTCUSD,3.84,4.15,3.84,3.93,12.34,50.28
07/17/2015,LTCUSD,3.33,3.94,3.33,3.84,42.53,163.52
07/16/2015,LTCUSD,4.45,4.45,3.33,3.33,208.08,737.51
07/15/2015,LTCUSD,4.57,4.57,4.45,4.45,22.47,100.0
07/14/2015,LTCUSD,4.63,4.63,4.57,4.57,7.35,33.64
07/13/2015,LTCUSD,5.42,5.42,3.91,4.63,3186.93,14059.87
07/12/2015,LTCUSD,4.6,5.6,4.6,5.42,465.87,2307.23
07/11/2015,LTCUSD,4.68,4.68,3.54,4.6,423.06,1598.82
07/10/2015,LTCUSD,7.76,8.79,4.33,4.95,1610.22,10141.88
07/09/2015,LTCUSD,6,7.94,6,7.76,601.03,4380.15
07/08/2015,LTCUSD,5.45,6,5.13,6,276.02,1569.05
07/07/2015,LTCUSD,5.55,5.55,4.8,5.45,503.5,2484.59
07/06/2015,LTCUSD,4.7,6,4.7,5.55,490.44,2674.65
07/05/2015,LTCUSD,4.07,4.7,4.07,4.7,150.09,666.63
07/04/2015,LTCUSD,4.05,4.23,4.05,4.07,449.24,1898.56
07/03/2015,LTCUSD,4.11,4.11,4.04,4.05,2.27,9.19
07/02/2015,LTCUSD,4.09,4.11,4.01,4.11,78.83,321.85
07/01/2015,LTCUSD,4.2,4.2,4.09,4.09,0.09,0.3679
06/30/2015,LTCUSD,3.8,4.39,3.8,4.2,1432.2,5976.97
06/29/2015,LTCUSD,3.1,3.8,3.1,3.8,205.15,743.72
06/28/2015,LTCUSD,3.05,3.1,3.05,3.1,93.69,287.73
06/27/2015,LTCUSD,2.87,3.05,2.87,3.05,615.21,1875.13
06/26/2015,LTCUSD,2.87,2.87,2.87,2.87,0.0,0.0
06/25/2015,LTCUSD,2.85,2.87,2.77,2.87,1073.92,2999.99
06/24/2015,LTCUSD,3,3,2.85,2.85,11.87,33.82
06/23/2015,LTCUSD,3,3,3,3,6.06,18.18
06/22/2015,LTCUSD,3.05,3.05,2.94,3,14.29,42.88
06/21/2015,LTCUSD,3.09,3.09,3.05,3.05,19.25,58.67
06/20/2015,LTCUSD,2.9,3.09,2.9,3.09,1105.75,3325.97
06/19/2015,LTCUSD,3.1,3.1,2.89,2.9,1137.01,3297.06
06/18/2015,LTCUSD,2.82,3.23,2.82,3.1,1110.11,3338.73
06/17/2015,LTCUSD,2.68,3.1,2.68,2.82,620.24,1847.56
06/16/2015,LTCUSD,1.93,2.68,1.93,2.68,124.46,325.04
06/15/2015,LTCUSD,1.93,1.93,1.93,1.93,0.0,0.0
06/14/2015,LTCUSD,1.75,2,1.75,1.93,46.0,88.83
06/13/2015,LTCUSD,1.75,1.75,1.75,1.75,0.0,0.0
06/12/2015,LTCUSD,1.75,1.75,1.75,1.75,0.0,0.0
06/11/2015,LTCUSD,1.65,1.75,1.65,1.75,59.75,104.51
06/10/2015,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
06/09/2015,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
06/08/2015,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
06/07/2015,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
06/06/2015,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
06/05/2015,LTCUSD,1.65,1.65,1.65,1.65,0.0,0.0
06/04/2015,LTCUSD,1.67,1.67,1.65,1.65,7.61,12.57
06/03/2015,LTCUSD,1.67,1.67,1.67,1.67,0.0,0.0
06/02/2015,LTCUSD,1.63,1.67,1.63,1.67,1.13,1.89
06/01/2015,LTCUSD,1.75,1.75,1.63,1.63,32.77,56.33
05/31/2015,LTCUSD,1.81,1.81,1.75,1.75,0.1373,0.2403
05/30/2015,LTCUSD,1.85,1.85,1.81,1.81,71.0,128.51
05/29/2015,LTCUSD,1.79,1.85,1.79,1.85,2.39,4.37
05/28/2015,LTCUSD,1.79,1.79,1.79,1.79,0.0,0.0
05/27/2015,LTCUSD,1.76,1.87,1.76,1.79,84.9,152.64
05/26/2015,LTCUSD,1.75,1.77,1.75,1.76,84.0,148.35
05/25/2015,LTCUSD,1.76,1.86,1.75,1.75,1.94,3.42
05/24/2015,LTCUSD,1.83,1.83,1.76,1.76,0.6837,1.2
05/23/2015,LTCUSD,1.75,1.85,1.75,1.83,81.89,147.19
05/22/2015,LTCUSD,1.44,1.9,1.44,1.75,1929.9,3629.53
05/21/2015,LTCUSD,1.44,1.44,1.44,1.44,0.0,0.0
05/20/2015,LTCUSD,1.45,1.45,1.44,1.44,0.1,0.144
05/19/2015,LTCUSD,1.47,1.47,1.45,1.45,0.8929,1.3
05/18/2015,LTCUSD,1.47,1.47,1.47,1.47,0.2976,0.4372
05/17/2015,LTCUSD,1.45,1.47,1.45,1.47,0.1234,0.1813
05/16/2015,LTCUSD,1.45,1.45,1.45,1.45,0.0,0.0
05/15/2015,LTCUSD,1.45,1.45,1.45,1.45,0.0,0.0
05/14/2015,LTCUSD,1.52,1.52,1.45,1.45,1.91,2.77
05/13/2015,LTCUSD,1.52,1.52,1.52,1.52,0.0,0.0
05/12/2015,LTCUSD,1.52,1.52,1.52,1.52,0.0,0.0
05/11/2015,LTCUSD,1.48,1.52,1.47,1.52,33.46,50.92
05/10/2015,LTCUSD,2.17,2.68,1.44,1.48,772.02,1592.01
05/09/2015,LTCUSD,1.49,2.17,1.46,2.17,259.16,391.85
05/08/2015,LTCUSD,2.8,2.8,1.46,1.49,250.03,384.54
05/07/2015,LTCUSD,1.43,3.14,1.41,2.8,1175.24,2237.17
05/06/2015,LTCUSD,1.43,1.43,1.43,1.43,0.0,0.0
05/05/2015,LTCUSD,1.46,1.47,1.43,1.43,248.42,360.46
05/04/2015,LTCUSD,1.46,1.46,1.4,1.46,300.37,426.13
05/03/2015,LTCUSD,1.44,1.5,1.38,1.46,597.59,878.63
05/02/2015,LTCUSD,1.45,1.45,1.37,1.44,208.73,297.13
05/01/2015,LTCUSD,1.5,1.5,1.3,1.45,387.29,526.02
04/30/2015,LTCUSD,4.5,4.5,1.41,1.5,411.38,675.06
04/29/2015,LTCUSD,1.41,8.5,1.32,4.5,2842.05,6282.77
04/28/2015,LTCUSD,3,3,1.26,1.41,1757.69,2353.96
04/27/2015,LTCUSD,1.25,3,1.25,3,465.85,762.28
04/26/2015,LTCUSD,1.4,4.1,1.25,1.25,504.01,722.89
04/25/2015,LTCUSD,1.42,1.42,1.4,1.4,0.6985,0.9779
04/24/2015,LTCUSD,1.4,3.1,1.4,1.42,243.25,365.9
04/23/2015,LTCUSD,1.61,1.61,1.4,1.4,35.1,51.69
04/22/2015,LTCUSD,1.38,1.61,1.38,1.61,686.3,982.7
04/21/2015,LTCUSD,1.36,1.46,1.36,1.38,1329.8,1875.44
04/20/2015,LTCUSD,1.36,1.36,1.36,1.36,0.0,0.0
04/19/2015,LTCUSD,1.48,1.48,1.36,1.36,201.48,277.48
04/18/2015,LTCUSD,1.48,1.48,1.48,1.48,0.0,0.0
04/17/2015,LTCUSD,1.31,1.48,1.31,1.48,10.0,14.8
04/16/2015,LTCUSD,1.28,1.44,1.28,1.31,132.34,183.35
04/15/2015,LTCUSD,1.65,1.65,1.28,1.28,0.5152,0.6804
04/14/2015,LTCUSD,1.76,1.76,0.44,1.65,10.91,13.73
04/13/2015,LTCUSD,1.32,1.76,1.32,1.76,104.93,140.13
04/12/2015,LTCUSD,1.45,1.45,1.32,1.32,6.64,8.76
04/11/2015,LTCUSD,1.5,1.5,1.45,1.45,10.65,15.7
04/10/2015,LTCUSD,1.77,1.77,1.5,1.5,2.0,3.01
04/09/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
04/08/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
04/07/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
04/06/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
04/05/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
04/04/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
04/03/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
04/02/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
04/01/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
03/31/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
03/30/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
03/29/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
03/28/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
03/27/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
03/26/2015,LTCUSD,1.77,1.77,1.77,1.77,0.0,0.0
03/25/2015,LTCUSD,1.5,2.49,1.5,1.77,8.06,16.59
03/24/2015,LTCUSD,1.76,1.76,1.5,1.5,36.38,56.99
03/23/2015,LTCUSD,1.76,1.76,1.76,1.76,0.0,0.0
03/22/2015,LTCUSD,1.76,1.76,1.76,1.76,0.0,0.0
03/21/2015,LTCUSD,1.86,1.86,1.76,1.76,0.8488,1.49
03/20/2015,LTCUSD,1.86,1.86,1.86,1.86,150.0,279.0
03/19/2015,LTCUSD,1.76,1.86,1.76,1.86,2.61,4.67
03/18/2015,LTCUSD,1.99,1.99,1.76,1.76,128.96,256.82
03/17/2015,LTCUSD,1.99,1.99,1.99,1.99,2.39,4.76
03/16/2015,LTCUSD,1.99,1.99,1.99,1.99,5.0,9.97
03/15/2015,LTCUSD,1.99,1.99,1.99,1.99,0.7305,1.46
03/14/2015,LTCUSD,2.06,2.06,1.89,1.99,500.73,946.69
03/13/2015,LTCUSD,1.91,2.06,1.91,2.06,0.3599,0.7414
03/12/2015,LTCUSD,2.08,2.08,1.91,1.91,11.0,21.02
03/11/2015,LTCUSD,2.07,2.08,2.07,2.08,40.0,83.06
03/10/2015,LTCUSD,2.07,2.07,2.07,2.07,1.38,2.87
03/09/2015,LTCUSD,1.77,2.07,1.77,2.07,289.83,599.86
03/08/2015,LTCUSD,2,2,1.77,1.77,0.02562,0.04538
03/07/2015,LTCUSD,2,2,2,2,0.0,0.0
03/06/2015,LTCUSD,2,2,2,2,0.0,0.0
03/05/2015,LTCUSD,1.84,2,1.84,2,44.04,87.46
03/04/2015,LTCUSD,2.02,2.02,1.84,1.84,4.04,7.46
03/03/2015,LTCUSD,1.95,2.03,1.95,2.02,37.46,75.81
03/02/2015,LTCUSD,1.92,1.95,1.82,1.95,15.06,29.26
03/01/2015,LTCUSD,1.92,1.92,1.92,1.92,0.0,0.0
02/28/2015,LTCUSD,1.5,1.93,1.5,1.92,481.71,923.21
02/27/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/26/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/25/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/24/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/23/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/22/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/21/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/20/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/19/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/18/2015,LTCUSD,1.5,1.5,1.5,1.5,0.0,0.0
02/17/2015,LTCUSD,1.75,1.75,1.5,1.5,0.0717,0.1076
02/16/2015,LTCUSD,1.75,1.75,1.75,1.75,0.0,0.0
02/15/2015,LTCUSD,1.88,1.91,1.75,1.75,95.54,167.79
02/14/2015,LTCUSD,1.88,1.88,1.68,1.88,31.52,56.4
02/13/2015,LTCUSD,1.89,1.89,1.8,1.88,0.3815,0.6999
02/12/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/11/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/10/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/09/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/08/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/07/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/06/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/05/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/04/2015,LTCUSD,1.89,1.89,1.89,1.89,0.0,0.0
02/03/2015,LTCUSD,2.16,2.16,1.89,1.89,0.3853,0.7283
02/02/2015,LTCUSD,2.16,2.16,2.16,2.16,0.0,0.0
02/01/2015,LTCUSD,2.16,2.16,2.16,2.16,0.0,0.0
01/31/2015,LTCUSD,2.16,2.16,2.16,2.16,0.0,0.0
01/30/2015,LTCUSD,2,2.16,2,2.16,1.82,3.93
01/29/2015,LTCUSD,2,2,2,2,0.0,0.0
01/28/2015,LTCUSD,2.16,2.23,1.74,2,3.6,7.1
01/27/2015,LTCUSD,2.54,2.54,1.5,2.16,99.63,168.68
01/26/2015,LTCUSD,2.12,2.54,2.12,2.54,19.69,50.0
01/25/2015,LTCUSD,1.95,2.12,1.95,2.12,2.02,4.29
01/24/2015,LTCUSD,1.39,1.95,1.39,1.95,800.88,1526.79
01/23/2015,LTCUSD,1.28,1.39,1.28,1.39,30.0,41.7
01/22/2015,LTCUSD,1.28,1.28,1.28,1.28,0.0,0.0
01/21/2015,LTCUSD,1.62,1.62,1.28,1.28,799.0,1021.7
01/20/2015,LTCUSD,1.62,1.62,1.62,1.62,0.0,0.0
01/19/2015,LTCUSD,1.62,1.62,1.62,1.62,0.0,0.0
01/18/2015,LTCUSD,1.62,1.62,1.62,1.62,0.0,0.0
01/17/2015,LTCUSD,1.62,1.62,1.62,1.62,0.0,0.0
01/16/2015,LTCUSD,1.2,1.62,1.2,1.62,0.0712,0.11
01/15/2015,LTCUSD,1.2,1.2,1.2,1.2,0.0,0.0
01/14/2015,LTCUSD,1.82,1.82,1.2,1.2,0.6927,0.8517
01/13/2015,LTCUSD,1.82,1.82,1.82,1.82,0.0,0.0
01/12/2015,LTCUSD,1.82,1.82,1.82,1.82,0.0,0.0
01/11/2015,LTCUSD,1.82,1.82,1.82,1.82,0.8626,1.57
01/10/2015,LTCUSD,1.99,1.99,1.75,1.82,471.44,858.01
01/09/2015,LTCUSD,2.15,2.15,1.99,1.99,50.0,99.5
01/08/2015,LTCUSD,2.15,2.15,2.15,2.15,3.81,8.18
01/07/2015,LTCUSD,2.37,2.37,1.95,2.15,150.92,323.41
01/06/2015,LTCUSD,1.92,2.37,1.92,2.37,3.77,8.95
01/05/2015,LTCUSD,1.92,1.92,1.92,1.92,0.0,0.0
01/04/2015,LTCUSD,2.2,2.2,1.92,1.92,414.8,863.29
01/03/2015,LTCUSD,2.7,2.7,2.2,2.2,1175.61,2600.4
01/02/2015,LTCUSD,2.7,2.7,2.7,2.7,0.0,0.0
01/01/2015,LTCUSD,2.7,2.7,2.7,2.7,22.0,59.44
12/31/2014,LTCUSD,2.7,2.7,2.7,2.7,0.3976,1.07
12/30/2014,LTCUSD,2.65,2.71,2.65,2.7,722.84,1940.84
12/29/2014,LTCUSD,2.85,2.85,2.42,2.65,362.46,960.75
12/28/2014,LTCUSD,2.85,2.85,2.85,2.85,0.0,0.0
12/27/2014,LTCUSD,2.85,2.85,2.85,2.85,0.0,0.0
12/26/2014,LTCUSD,2.85,2.85,2.85,2.85,0.0,0.0
12/25/2014,LTCUSD,2.85,2.85,2.85,2.85,0.0,0.0
12/24/2014,LTCUSD,2.85,2.85,2.85,2.85,101.15,288.28
12/23/2014,LTCUSD,3.05,3.05,2.85,2.85,0.0378,0.1077
12/22/2014,LTCUSD,2.9,3.05,2.9,3.05,0.9019,2.75
12/21/2014,LTCUSD,2.99,2.99,2.9,2.9,0.1,0.29
12/20/2014,LTCUSD,3.01,3.01,2.99,2.99,0.3321,0.9931
12/19/2014,LTCUSD,2.86,3.2,2.86,3.01,7.52,23.39
12/18/2014,LTCUSD,2.86,2.86,2.86,2.86,0.0,0.0
12/17/2014,LTCUSD,3.12,3.12,2.86,2.86,4.38,12.69
12/16/2014,LTCUSD,3.61,3.61,3.12,3.12,1.0,3.12
12/15/2014,LTCUSD,3.61,3.61,3.61,3.61,0.0,0.0
12/14/2014,LTCUSD,3.07,3.61,3.07,3.61,1.31,4.68
12/13/2014,LTCUSD,3.07,3.07,3.07,3.07,0.0,0.0
12/12/2014,LTCUSD,3.59,3.59,3.07,3.07,1.11,3.46
12/11/2014,LTCUSD,3.59,3.59,3.59,3.59,0.0,0.0
12/10/2014,LTCUSD,3.6,3.6,3.45,3.59,6.38,22.98
12/09/2014,LTCUSD,3.61,3.81,3.6,3.6,11.55,41.72
12/08/2014,LTCUSD,3.61,3.61,3.61,3.61,0.0,0.0
12/07/2014,LTCUSD,3.61,3.61,3.61,3.61,0.0,0.0
12/06/2014,LTCUSD,3.6,3.61,3.57,3.61,3.93,14.2
12/05/2014,LTCUSD,3.42,3.6,3.42,3.6,20.05,72.18
12/04/2014,LTCUSD,3.64,3.64,3.42,3.42,9.68,33.13
12/03/2014,LTCUSD,3.56,3.64,3.56,3.64,0.6396,2.33
12/02/2014,LTCUSD,3.56,3.56,3.56,3.56,0.0,0.0
12/01/2014,LTCUSD,3.53,3.56,3.53,3.56,9.29,33.07
11/30/2014,LTCUSD,3.53,3.53,3.53,3.53,0.0,0.0
11/29/2014,LTCUSD,3.53,3.53,3.53,3.53,0.0,0.0
11/28/2014,LTCUSD,3.35,3.53,3.35,3.53,2.82,9.95
11/27/2014,LTCUSD,3.94,3.94,3.35,3.35,7.53,25.25
11/26/2014,LTCUSD,3.69,3.94,3.69,3.94,4.51,17.75
11/25/2014,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
11/24/2014,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
11/23/2014,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
11/22/2014,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
11/21/2014,LTCUSD,3.69,3.69,3.69,3.69,0.0,0.0
11/20/2014,LTCUSD,3.96,3.96,3.69,3.69,6.67,24.6
11/19/2014,LTCUSD,3.97,3.97,3.96,3.96,8.42,33.35
11/18/2014,LTCUSD,3.97,3.97,3.97,3.97,0.0,0.0
11/17/2014,LTCUSD,4,4,3.97,3.97,0.12,0.4764
11/16/2014,LTCUSD,4,4,4,4,0.0,0.0
11/15/2014,LTCUSD,4,4,4,4,0.0,0.0
11/14/2014,LTCUSD,4,4,4,4,0.0,0.0
11/13/2014,LTCUSD,3.26,4,3.26,4,17.0,68.0
11/12/2014,LTCUSD,3.26,3.26,3.26,3.26,0.0,0.0
11/11/2014,LTCUSD,3.08,3.26,3.08,3.26,24.52,79.86
11/10/2014,LTCUSD,3.62,3.62,3.08,3.08,0.09242,0.2849
11/09/2014,LTCUSD,3.62,3.62,3.62,3.62,0.0,0.0
11/08/2014,LTCUSD,3.49,3.62,3.49,3.62,0.07181,0.2572
11/07/2014,LTCUSD,3.96,3.96,3.49,3.49,57.8,201.65
11/06/2014,LTCUSD,3.8,3.96,3.8,3.96,0.09152,0.3626
11/05/2014,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
11/04/2014,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
11/03/2014,LTCUSD,3.16,3.16,3.16,3.16,0.0,0.0
11/02/2014,LTCUSD,3.44,3.44,3.16,3.16,3.0,9.47
11/01/2014,LTCUSD,3.7,3.7,3.44,3.44,169.47,582.77
10/31/2014,LTCUSD,4.25,4.25,3.7,3.7,5.67,20.97
10/30/2014,LTCUSD,3.81,4.25,3.81,4.25,97.59,414.55
10/29/2014,LTCUSD,3.73,3.81,3.73,3.81,1.23,4.69
10/28/2014,LTCUSD,4.19,4.19,3.73,3.73,31.05,115.85
10/27/2014,LTCUSD,3.96,4.19,3.96,4.19,0.1962,0.822
10/26/2014,LTCUSD,3.96,3.96,3.96,3.96,0.0,0.0
10/25/2014,LTCUSD,3.96,3.96,3.96,3.96,0.0,0.0
10/24/2014,LTCUSD,3.63,4.23,3.34,3.96,117.56,443.45
10/23/2014,LTCUSD,3.72,3.72,3.63,3.63,11.22,41.11
10/22/2014,LTCUSD,3.72,3.72,3.72,3.72,0.0,0.0
10/21/2014,LTCUSD,3.73,3.73,3.72,3.72,0.0576,0.2142
10/20/2014,LTCUSD,3.99,4.48,3.73,3.73,1.43,6.38
10/19/2014,LTCUSD,3.99,3.99,3.99,3.99,0.0,0.0
10/18/2014,LTCUSD,3.99,3.99,3.99,3.99,0.0,0.0
10/17/2014,LTCUSD,4.01,4.01,3.99,3.99,0.024,0.09586
10/16/2014,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
10/15/2014,LTCUSD,4.01,4.01,4.01,4.01,0.0,0.0
10/14/2014,LTCUSD,4.02,4.02,4.01,4.01,49.0,196.49
10/13/2014,LTCUSD,3.89,4.02,3.89,4.02,1.0,4.02
10/12/2014,LTCUSD,3.8,3.9,3.72,3.89,98.95,371.62
10/11/2014,LTCUSD,3.32,3.84,3.32,3.8,657.34,2497.67
10/10/2014,LTCUSD,4.08,4.52,3.32,3.32,1.34,6.04
10/09/2014,LTCUSD,3.93,4.08,3.93,4.08,22.95,91.88
10/08/2014,LTCUSD,3.76,3.97,3.76,3.93,27.58,107.62
10/07/2014,LTCUSD,3.73,3.76,3.73,3.76,10.56,39.66
10/06/2014,LTCUSD,3.6,3.87,3.54,3.73,19.1,71.46
10/05/2014,LTCUSD,4.24,4.24,3.53,3.6,10.18,38.74
10/04/2014,LTCUSD,4.27,4.28,4.17,4.24,30.03,126.89
10/03/2014,LTCUSD,4.18,4.37,4.18,4.27,1.48,6.41
10/02/2014,LTCUSD,4.47,4.48,4.18,4.18,64.14,283.43
10/01/2014,LTCUSD,4.34,4.47,4.34,4.47,0.2678,1.2
09/30/2014,LTCUSD,4.25,4.34,4.25,4.34,6.9,29.46
09/29/2014,LTCUSD,5,5,4.25,4.25,5.23,22.25
09/28/2014,LTCUSD,5,5,3.9,5,167.71,656.26
09/27/2014,LTCUSD,4.45,5,4.45,5,0.98,4.9
09/26/2014,LTCUSD,4.45,4.45,4.45,4.45,0.0,0.0
09/25/2014,LTCUSD,5,5,4.45,4.45,2.61,11.61
09/24/2014,LTCUSD,4.02,5,4.02,5,0.046,0.23
09/23/2014,LTCUSD,4.02,4.02,4.02,4.02,0.0,0.0
09/22/2014,LTCUSD,4.5,4.5,3.44,4.02,110.21,411.92
09/21/2014,LTCUSD,4.5,4.5,4.5,4.5,0.0,0.0
09/20/2014,LTCUSD,4.5,4.5,4.5,4.5,0.0,0.0
09/19/2014,LTCUSD,4.83,4.83,4.5,4.5,10.0,45.0
09/18/2014,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
09/17/2014,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
09/16/2014,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
09/15/2014,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
09/14/2014,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
09/13/2014,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
09/12/2014,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
09/11/2014,LTCUSD,4.83,4.83,4.83,4.83,0.0,0.0
09/10/2014,LTCUSD,4.81,4.83,4.81,4.83,1.0,4.83
09/09/2014,LTCUSD,4.6,4.81,4.6,4.81,0.1,0.4805
09/08/2014,LTCUSD,4.59,4.6,4.59,4.6,143.38,659.54
09/07/2014,LTCUSD,4.68,4.68,4.59,4.59,0.1,0.4586
09/06/2014,LTCUSD,4.68,4.68,4.68,4.68,0.0,0.0
09/05/2014,LTCUSD,5,5,4.68,4.68,19.0,88.88
09/04/2014,LTCUSD,5,5,5,5,500.0,2500.0
09/03/2014,LTCUSD,5,5,5,5,0.0,0.0
09/02/2014,LTCUSD,5,5,5,5,0.0,0.0
09/01/2014,LTCUSD,5,5,5,5,7.84,39.21
08/31/2014,LTCUSD,5.05,5.05,5,5,1.16,5.79
08/30/2014,LTCUSD,5.74,5.74,5.05,5.05,1.71,8.64
08/29/2014,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
08/28/2014,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
08/27/2014,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
08/26/2014,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
08/25/2014,LTCUSD,5.74,5.74,5.74,5.74,0.0,0.0
08/24/2014,LTCUSD,5.5,5.74,5.5,5.74,0.4004,2.21
08/23/2014,LTCUSD,5.5,5.5,5.5,5.5,0.0,0.0
08/22/2014,LTCUSD,6.18,6.18,5.5,5.5,62.48,343.65
08/21/2014,LTCUSD,5.5,6.18,5.5,6.18,1.99,12.33
08/20/2014,LTCUSD,5.62,6,5.5,5.5,32.45,188.83
08/19/2014,LTCUSD,3.94,6,3.94,5.62,36.84,193.11
08/18/2014,LTCUSD,5,5,3.94,3.94,107.0,427.55
08/17/2014,LTCUSD,6.01,6.01,5,5,29.32,146.62
08/16/2014,LTCUSD,5.22,6.01,4.62,6.01,82.25,380.99
08/15/2014,LTCUSD,5.71,5.71,5.22,5.22,20.0,104.31
08/14/2014,LTCUSD,5,5.71,5,5.71,4.95,28.0
08/13/2014,LTCUSD,5.54,5.54,5,5,137.01,685.84
08/12/2014,LTCUSD,6.4,6.4,5.54,5.54,2.0,11.06
08/11/2014,LTCUSD,7.56,7.56,6.4,6.4,33.67,224.4
08/10/2014,LTCUSD,7.56,7.56,7.56,7.56,0.0,0.0
08/09/2014,LTCUSD,7.1,7.56,7.02,7.56,35.23,249.74
08/08/2014,LTCUSD,6.1,7.13,6.1,7.1,3.42,23.44
08/07/2014,LTCUSD,7.35,7.35,6.1,6.1,31.83,204.08
08/06/2014,LTCUSD,7.35,7.35,7.35,7.35,0.0,0.0
08/05/2014,LTCUSD,7.6,7.6,7.03,7.35,0.613,4.31
08/04/2014,LTCUSD,7.6,7.6,7.6,7.6,0.0,0.0
08/03/2014,LTCUSD,7.6,7.6,7.6,7.6,0.0,0.0
08/02/2014,LTCUSD,7.5,8.1,7.5,7.6,2.58,19.69
08/01/2014,LTCUSD,7.5,7.5,7.5,7.5,0.0,0.0
07/31/2014,LTCUSD,7.5,7.5,7.5,7.5,0.0,0.0
07/30/2014,LTCUSD,8.8,8.8,7.5,7.5,92.76,704.91
07/29/2014,LTCUSD,7.87,8.8,7.6,8.8,9.63,73.96
07/28/2014,LTCUSD,7.91,7.91,7.6,7.87,27.61,212.89
07/27/2014,LTCUSD,7.91,7.91,7.91,7.91,0.0,0.0
07/26/2014,LTCUSD,7.91,7.91,7.91,7.91,0.0,0.0
07/25/2014,LTCUSD,8,8,7.91,7.91,23.78,188.42
07/24/2014,LTCUSD,8.93,8.93,8,8,50.0,400.0
07/23/2014,LTCUSD,8.93,8.93,8.93,8.93,0.0,0.0
07/22/2014,LTCUSD,8.93,8.93,8.93,8.93,0.0,0.0
